bacteria	acidobacteria_bacterium_rifcsplowo2_12_full_54_10_gca_001767075
bacteria	acidobacteria_bacterium_rifcsplowo2_12_full_66_21_gca_001767455
bacteria	acidobacteria_bacterium_scn_69_37_gca_001724025
bacteria	acidobacteriales_bacterium_59_55_gca_001897435
bacteria	acidobacteriia_bacterium_aa117_gca_003223515
bacteria	acidobacterium_capsulatum_atcc_51196_gca_000022565
bacteria	acidobacterium_sp__gca_002737365
bacteria	acidobacterium_sp__gca_003543335
bacteria	acidocella_aminolytica_101_dsm_11237_gca_000964385
bacteria	acidocella_sp_20_57_95_gca_002255575
bacteria	acidocella_sp_mx_az02_gca_000306035
bacteria	acidomonas_methanolica_nbrc_104435_gca_000617865
bacteria	acidothermus_cellulolyticus_11b_gca_000015025
bacteria	acidovorax_anthurii_gca_003269065
bacteria	acidovorax_avenae_subsp_avenae_atcc_19860_gca_000176855
bacteria	acidovorax_avenae_subsp_avenae_gca_003029725
bacteria	acidovorax_avenae_subsp_avenae_gca_003029905
bacteria	acidovorax_avenae_subsp_avenae_gca_003029965
bacteria	acidovorax_caeni_gca_900116825
bacteria	acidovorax_carolinensis_gca_002157125
bacteria	acidovorax_carolinensis_gca_002157145
bacteria	acidovorax_carolinensis_gca_002157165
bacteria	acidovorax_cattleyae_gca_900104515
bacteria	acidovorax_cavernicola_gca_003581445
bacteria	acidovorax_citrulli_aac00_1_gca_000015325
bacteria	acidovorax_defluvii_gca_003268905
bacteria	acidovorax_delafieldii_2an_gca_000175235
bacteria	acidovorax_ebreus_tpsy_gca_000022305
bacteria	acidovorax_kalamii_gca_002245625
bacteria	acidovorax_konjaci_gca_900112675
bacteria	acidovorax_soli_gca_900107605
bacteria	acidovorax_sp_100_gca_003688355
bacteria	acidovorax_sp_106_gca_003663825
bacteria	acidovorax_sp_107_gca_003058055
bacteria	acidovorax_sp_1608163_gca_003669015
bacteria	acidovorax_sp_35_64_16_gca_002281195
bacteria	acidovorax_sp_56_gca_002749705
bacteria	acidovorax_sp_59_gca_002754175
bacteria	acidovorax_sp_62_gca_002754495
bacteria	acidovorax_sp_69_gca_002797445
bacteria	acidovorax_sp_93_gca_003633835
bacteria	acidovorax_sp_94_gca_003634645
bacteria	acidovorax_sp_99_gca_003096455
bacteria	acidovorax_sp__gca_003534755
bacteria	acidovorax_sp_bofen1_gca_003345135
bacteria	acidovorax_sp_cf316_gca_000276605
bacteria	acidovorax_sp_fjl06_gca_003852545
bacteria	acidovorax_sp_gw101_3h11_gca_001633105
bacteria	acidovorax_sp_hmwf018_gca_003061035
bacteria	acidovorax_sp_hmwf029_gca_003060895
bacteria	acidovorax_sp_js42_gca_000015545
bacteria	acidovorax_sp_kks102_gca_000302535
bacteria	acidovorax_sp_leaf160_gca_001424265
bacteria	acidovorax_sp_leaf76_gca_001422065
bacteria	acidovorax_sp_leaf78_gca_001422735
bacteria	acidovorax_sp_mr_s7_gca_000400995
bacteria	acidovorax_sp_ov235_gca_003208485
bacteria	acidovorax_sp_rac01_gca_001714725
bacteria	acidovorax_sp_root217_gca_001428645
bacteria	acidovorax_sp_root219_gca_001428665
bacteria	acidovorax_sp_root275_gca_001428965
bacteria	acidovorax_sp_scn_65_108_gca_001724055
bacteria	acidovorax_sp_sd340_gca_001411535
bacteria	acidovorax_temperans_gca_000935585
bacteria	acidovorax_valerianellae_gca_900102625
bacteria	acidovorax_wautersii_gca_900113035
bacteria	aciduliprofundum_boonei_t469_gca_000025665
bacteria	aciduliprofundum_boonei_t469_gca_000151085
bacteria	aciduliprofundum_sp_mar08_339_gca_000327505
bacteria	acinetobacter_albensis_gca_900095025
bacteria	acinetobacter_apis_gca_900197575
